accept_stat__,stepsize__,int_time__,energy__,lp__
1,2.67804,26.7804,2.89349,-1.85521
1,2.67804,26.7804,2.67842,-2.2719
0.986009,2.67804,26.7804,4.02512,-2.16536
0.785279,2.67804,26.7804,5.95211,-3.33057
0.500876,2.67804,26.7804,6.49286,-6.3055
0.789763,2.67804,26.7804,6.29702,-4.95936
0.261948,2.67804,26.7804,5.03974,-5.02219
0.462175,2.67804,26.7804,2.50698,-2.45173
0.0600908,2.67804,26.7804,2.47179,-2.13616
0.880685,2.67804,26.7804,2.75013,-2.17291
1,2.67804,26.7804,2.70087,-2.63177
1,2.67804,26.7804,2.77869,-2.22279
1,2.67804,26.7804,2.93888,-2.45404
1,2.67804,26.7804,2.40061,-2.3266
0.939945,2.67804,26.7804,3.88025,-2.45353
1,2.67804,26.7804,3.71764,-3.49881
1,2.67804,26.7804,2.30954,-1.45107
0.816372,2.67804,26.7804,2.57342,-1.96162
1,2.67804,26.7804,2.49285,-1.49153
0.66268,2.67804,26.7804,3.60464,-2.33758
1,2.67804,26.7804,5.32733,-2.93347
1,2.67804,26.7804,4.20652,-3.86376
1,2.67804,26.7804,4.22791,-3.90982
0.733362,2.67804,26.7804,4.70962,-4.34314
1,2.67804,26.7804,3.36758,-2.93003
0.743011,2.67804,26.7804,3.36374,-2.25676
0.589351,2.67804,26.7804,3.8278,-3.49001
1,2.67804,26.7804,2.91773,-2.58811
1,2.67804,26.7804,2.48166,-1.11653
0.48254,2.67804,26.7804,3.12567,-2.9703
1,2.67804,26.7804,2.24635,-1.64465
1,2.67804,26.7804,4.36745,-1.62161
0.403337,2.67804,26.7804,3.3493,-2.89414
1,2.67804,26.7804,3.75614,-1.77686
0.536091,2.67804,26.7804,3.98745,-2.27605
1,2.67804,26.7804,4.49479,-2.96025
0.314358,2.67804,26.7804,4.92472,-4.87897
1,2.67804,26.7804,5.95846,-2.13228
1,2.67804,26.7804,5.76843,-5.05633
1,2.67804,26.7804,2.7647,-2.55853
0.901276,2.67804,26.7804,3.28904,-2.36849
0.97748,2.67804,26.7804,5.48901,-3.26475
1,2.67804,26.7804,3.11145,-2.71515
0.989727,2.67804,26.7804,3.53206,-2.7701
1,2.67804,26.7804,4.01765,-1.85677
1,2.67804,26.7804,3.12633,-1.57008
0.690002,2.67804,26.7804,3.65641,-2.51188
0.683325,2.67804,26.7804,8.52371,-3.19699
1,2.67804,26.7804,1.30036,-1.12738
1,2.67804,26.7804,1.92307,-1.12719
0.767795,2.67804,26.7804,2.1139,-1.99853
1,2.67804,26.7804,1.61952,-1.59305
1,2.67804,26.7804,2.99557,-1.13552
0.502597,2.67804,26.7804,3.00753,-2.59388
1,2.67804,26.7804,3.63205,-1.61073
0.579469,2.67804,26.7804,3.94343,-3.78044
1,2.67804,26.7804,2.20839,-2.05055
0.954154,2.67804,26.7804,2.0963,-1.91329
0.987714,2.67804,26.7804,2.14077,-1.85966
1,2.67804,26.7804,3.24762,-1.95661
0.682033,2.67804,26.7804,3.70991,-3.02237
1,2.67804,26.7804,2.47301,-1.79541
0.816758,2.67804,26.7804,1.74334,-1.70953
1,2.67804,26.7804,3.48137,-1.03158
0.529878,2.67804,26.7804,2.75703,-2.61694
0.733762,2.67804,26.7804,3.14666,-2.07455
0.701155,2.67804,26.7804,3.92548,-2.43014
1,2.67804,26.7804,3.23109,-1.98748
0.704985,2.67804,26.7804,3.99548,-3.48787
1,2.67804,26.7804,2.8015,-2.54075
1,2.67804,26.7804,1.80329,-1.71557
1,2.67804,26.7804,3.13532,-1.41073
0.69794,2.67804,26.7804,3.25103,-3.2094
1,2.67804,26.7804,4.09398,-2.25808
0.774034,2.67804,26.7804,7.53577,-3.83821
1,2.67804,26.7804,6.59955,-5.53884
0.367824,2.67804,26.7804,15.7115,-7.47337
1,2.67804,26.7804,10.9565,-10.7838
1,2.67804,26.7804,10.914,-9.23856
1,2.67804,26.7804,10.6631,-8.91078
1,2.67804,26.7804,6.57726,-5.46195
1,2.67804,26.7804,7.04396,-6.35467
0.622406,2.67804,26.7804,7.30042,-6.97781
1,2.67804,26.7804,2.48327,-1.09249
0.994203,2.67804,26.7804,2.57124,-1.10026
0.46523,2.67804,26.7804,4.29996,-3.10562
1,2.67804,26.7804,4.81574,-2.25699
0.417971,2.67804,26.7804,4.35913,-3.86221
1,2.67804,26.7804,2.59997,-2.25549
0.867708,2.67804,26.7804,2.6869,-2.3106
1,2.67804,26.7804,3.8425,-2.32431
0.540919,2.67804,26.7804,5.91297,-4.35889
1,2.67804,26.7804,5.68735,-5.67067
1,2.67804,26.7804,4.73133,-4.60422
0.957014,2.67804,26.7804,6.46685,-4.56826
1,2.67804,26.7804,4.54864,-3.70743
1,2.67804,26.7804,3.79049,-2.56551
0.841629,2.67804,26.7804,2.14522,-1.65675
1,2.67804,26.7804,1.79087,-1.47947
0.99301,2.67804,26.7804,2.49292,-1.43289
0.60958,2.67804,26.7804,3.24804,-2.84149
1,2.67804,26.7804,1.61673,-1.32034
0.963615,2.67804,26.7804,2.09208,-1.39115
0.848351,2.67804,26.7804,4.38668,-2.16171
0.833825,2.67804,26.7804,2.56629,-1.96467
0.900202,2.67804,26.7804,2.80073,-2.50106
1,2.67804,26.7804,2.71461,-2.05022
0.975576,2.67804,26.7804,2.91041,-2.72037
1,2.67804,26.7804,2.43321,-1.53764
1,2.67804,26.7804,2.28499,-1.09062
0.703383,2.67804,26.7804,2.61332,-2.30628
1,2.67804,26.7804,4.11382,-2.27703
0.440172,2.67804,26.7804,9.37081,-2.6754
1,2.67804,26.7804,5.2336,-2.48492
1,2.67804,26.7804,5.05184,-4.45191
1,2.67804,26.7804,3.70555,-2.89602
0.614181,2.67804,26.7804,5.01172,-3.85999
1,2.67804,26.7804,3.32857,-2.78937
0.78046,2.67804,26.7804,3.64041,-3.52733
1,2.67804,26.7804,4.18365,-3.17871
0.583102,2.67804,26.7804,4.9887,-1.68496
0.28549,2.67804,26.7804,1.59979,-1.26833
0.0814,2.67804,26.7804,4.95573,-3.99649
1,2.67804,26.7804,7.06972,-2.63265
0.289941,2.67804,26.7804,7.81998,-7.79901
1,2.67804,26.7804,2.31607,-2.03677
0.999637,2.67804,26.7804,3.81813,-2.21375
1,2.67804,26.7804,3.3486,-3.20883
0.650791,2.67804,26.7804,7.71522,-2.27183
0.219746,2.67804,26.7804,10.9005,-7.08802
0.397221,2.67804,26.7804,9.92304,-9.10866
1,2.67804,26.7804,4.07862,-3.43216
1,2.67804,26.7804,2.52867,-2.06755
0.921031,2.67804,26.7804,4.82085,-2.4926
0.545031,2.67804,26.7804,2.84941,-2.80544
1,2.67804,26.7804,4.1127,-1.62907
0.367831,2.67804,26.7804,3.7861,-3.72079
1,2.67804,26.7804,2.18496,-1.42169
1,2.67804,26.7804,1.61003,-1.29279
0.945388,2.67804,26.7804,1.82244,-1.38187
1,2.67804,26.7804,2.43752,-1.19203
0.374891,2.67804,26.7804,4.83065,-3.25435
1,2.67804,26.7804,2.8158,-1.16736
0.501357,2.67804,26.7804,3.38484,-2.62196
1,2.67804,26.7804,1.381,-1.19841
0.941407,2.67804,26.7804,1.70352,-1.36729
0.858569,2.67804,26.7804,2.52709,-1.54144
0.97194,2.67804,26.7804,2.10616,-1.57272
1,2.67804,26.7804,2.37513,-1.34646
0.702947,2.67804,26.7804,4.034,-2.63476
1,2.67804,26.7804,3.17401,-2.60023
0.878217,2.67804,26.7804,2.65946,-1.95353
0.965423,2.67804,26.7804,2.26892,-1.76432
0.958283,2.67804,26.7804,1.77077,-1.68658
1,2.67804,26.7804,2.9789,-1.27673
0.811428,2.67804,26.7804,2.56776,-2.20848
1,2.67804,26.7804,1.38567,-1.0759
0.895961,2.67804,26.7804,1.65991,-1.47732
1,2.67804,26.7804,1.67425,-1.31932
0.993772,2.67804,26.7804,1.55203,-1.33105
0.947903,2.67804,26.7804,4.36259,-1.4834
0.953549,2.67804,26.7804,2.64652,-2.08651
1,2.67804,26.7804,2.75743,-1.55733
0.516628,2.67804,26.7804,4.57737,-2.97154
1,2.67804,26.7804,6.11396,-2.33267
0.376199,2.67804,26.7804,6.247,-5.00438
0.532218,2.67804,26.7804,6.56738,-6.48732
0.671268,2.67804,26.7804,9.81238,-6.7089
0.677144,2.67804,26.7804,5.56066,-4.98831
0.519753,2.67804,26.7804,6.05281,-5.31505
1,2.67804,26.7804,6.30895,-5.01097
0.541646,2.67804,26.7804,8.4547,-5.84063
0.411274,2.67804,26.7804,6.9889,-6.30174
1,2.67804,26.7804,3.59368,-3.58656
1,2.67804,26.7804,2.55328,-2.29595
0.937218,2.67804,26.7804,3.3733,-2.30214
0.887116,2.67804,26.7804,2.97157,-2.25117
1,2.67804,26.7804,2.57499,-1.61623
1,2.67804,26.7804,2.9445,-1.25405
0.948599,2.67804,26.7804,2.5212,-2.30075
1,2.67804,26.7804,4.57065,-2.19573
1,2.67804,26.7804,2.92274,-1.82554
0.625418,2.67804,26.7804,5.06156,-3.27175
1,2.67804,26.7804,3.71238,-2.11611
0.682856,2.67804,26.7804,3.327,-3.18565
0.848899,2.67804,26.7804,1.78726,-1.48403
1,2.67804,26.7804,2.48021,-1.51361
0.88365,2.67804,26.7804,2.03255,-1.70043
0.963719,2.67804,26.7804,2.15506,-1.92885
0.896852,2.67804,26.7804,2.2819,-2.23532
1,2.67804,26.7804,5.86671,-2.02569
1,2.67804,26.7804,7.52466,-4.83
0.207427,2.67804,26.7804,5.32532,-5.29791
1,2.67804,26.7804,6.05921,-3.73883
0.438628,2.67804,26.7804,6.78287,-6.55676
1,2.67804,26.7804,8.42356,-5.60275
1,2.67804,26.7804,7.35506,-6.1593
0.680555,2.67804,26.7804,6.09098,-4.70164
1,2.67804,26.7804,2.83513,-2.51978
1,2.67804,26.7804,3.87351,-2.62328
1,2.67804,26.7804,2.83814,-1.71612
1,2.67804,26.7804,2.36123,-1.54292
1,2.67804,26.7804,1.4955,-1.12229
0.926256,2.67804,26.7804,1.86694,-1.41244
1,2.67804,26.7804,1.93536,-1.475
0.899315,2.67804,26.7804,4.54688,-1.69332
0.690756,2.67804,26.7804,5.58205,-4.6833
0.363505,2.67804,26.7804,9.11619,-6.43246
0.544667,2.67804,26.7804,9.96522,-8.75835
1,2.67804,26.7804,8.95223,-8.79814
1,2.67804,26.7804,8.19604,-7.82758
1,2.67804,26.7804,7.70268,-7.35927
1,2.67804,26.7804,12.1131,-6.85361
0.209896,2.67804,26.7804,12.3688,-11.8968
1,2.67804,26.7804,9.56962,-8.82915
0.305439,2.67804,26.7804,10.2034,-9.62316
1,2.67804,26.7804,9.45349,-7.9167
0.128993,2.67804,26.7804,12.0134,-10.9039
1,2.67804,26.7804,9.84122,-7.07068
0.215685,2.67804,26.7804,12.6378,-10.4284
1,2.67804,26.7804,11.3471,-10.1466
1,2.67804,26.7804,7.3717,-7.21503
0.30352,2.67804,26.7804,8.56585,-8.45975
0.725798,2.67804,26.7804,8.7683,-8.74249
0.862125,2.67804,26.7804,9.46591,-8.7445
0.230389,2.67804,26.7804,8.36526,-8.14581
0.469279,2.67804,26.7804,10.0015,-9.04977
1,2.67804,26.7804,8.9244,-8.40909
0.330791,2.67804,26.7804,8.93988,-8.68786
1,2.67804,26.7804,8.79362,-8.29075
0.130866,2.67804,26.7804,11.0896,-10.4878
1,2.67804,26.7804,9.00798,-7.44404
1,2.67804,26.7804,7.29036,-7.28115
1,2.67804,26.7804,6.05767,-2.56009
0.75704,2.67804,26.7804,2.46727,-2.42282
0.97669,2.67804,26.7804,2.49939,-2.00534
0.846475,2.67804,26.7804,3.53618,-2.12143
0.603119,2.67804,26.7804,6.12005,-3.57636
1,2.67804,26.7804,6.46838,-4.34056
0.346891,2.67804,26.7804,3.34836,-3.11024
0.788681,2.67804,26.7804,6.05741,-1.77747
0.128949,2.67804,26.7804,6.56249,-5.96494
1,2.67804,26.7804,3.87896,-3.53495
0.987435,2.67804,26.7804,4.65649,-3.73275
0.911501,2.67804,26.7804,4.44823,-3.52186
0.737914,2.67804,26.7804,3.77336,-3.69358
0.930653,2.67804,26.7804,3.11054,-2.45317
1,2.67804,26.7804,6.06864,-1.95729
0.396822,2.67804,26.7804,7.03513,-6.37765
0.201445,2.67804,26.7804,10.5458,-8.52094
1,2.67804,26.7804,6.6302,-6.04432
1,2.67804,26.7804,3.68989,-2.38609
1,2.67804,26.7804,4.51224,-3.18279
0.59218,2.67804,26.7804,4.91706,-4.52714
0.649531,2.67804,26.7804,5.32635,-3.35778
1,2.67804,26.7804,4.72848,-2.68495
1,2.67804,26.7804,5.94291,-4.16102
1,2.67804,26.7804,2.8303,-2.51721
0.904092,2.67804,26.7804,2.91608,-2.26303
1,2.67804,26.7804,3.25399,-2.49536
1,2.67804,26.7804,2.18011,-1.98195
0.968947,2.67804,26.7804,2.60231,-2.11582
1,2.67804,26.7804,2.89263,-1.83528
0.601794,2.67804,26.7804,2.47934,-2.43619
1,2.67804,26.7804,2.83971,-2.06853
1,2.67804,26.7804,2.72857,-2.62954
0.644482,2.67804,26.7804,2.17795,-1.90268
0.838389,2.67804,26.7804,3.02536,-2.29977
1,2.67804,26.7804,2.79817,-2.2787
0.790112,2.67804,26.7804,2.93376,-2.68714
0.794156,2.67804,26.7804,1.91075,-1.62016
1,2.67804,26.7804,2.84896,-1.51203
0.798544,2.67804,26.7804,3.21527,-2.7466
0.901533,2.67804,26.7804,4.55357,-3.20621
0.231217,2.67804,26.7804,6.20853,-5.76505
1,2.67804,26.7804,3.71521,-2.40547
1,2.67804,26.7804,4.1582,-2.90205
1,2.67804,26.7804,3.54285,-2.38269
1,2.67804,26.7804,3.09754,-2.56407
0.658272,2.67804,26.7804,2.93433,-2.31025
0.594945,2.67804,26.7804,4.50121,-2.33058
0.557273,2.67804,26.7804,3.47359,-3.2798
1,2.67804,26.7804,3.15241,-2.94827
0.805679,2.67804,26.7804,3.68272,-3.34013
0.964537,2.67804,26.7804,4.27501,-3.28836
0.528071,2.67804,26.7804,5.07508,-3.79538
1,2.67804,26.7804,3.959,-3.61556
0.904296,2.67804,26.7804,5.57795,-2.06614
0.139297,2.67804,26.7804,6.7686,-6.49162
1,2.67804,26.7804,3.45896,-2.35276
1,2.67804,26.7804,5.15163,-2.47735
1,2.67804,26.7804,4.83651,-4.75439
0.953602,2.67804,26.7804,4.99762,-4.14157
1,2.67804,26.7804,3.85752,-3.59592
0.851012,2.67804,26.7804,3.89344,-3.71121
1,2.67804,26.7804,3.91695,-3.46109
0.701423,2.67804,26.7804,3.96467,-3.8197
0.633706,2.67804,26.7804,5.61318,-4.24158
1,2.67804,26.7804,5.33022,-5.1583
0.181757,2.67804,26.7804,3.90258,-3.30706
0.0596548,2.67804,26.7804,5.47109,-5.29022
1,2.67804,26.7804,2.42948,-2.0029
0.853925,2.67804,26.7804,2.02291,-1.96022
0.991525,2.67804,26.7804,1.93634,-1.51239
1,2.67804,26.7804,1.4353,-1.03184
0.864452,2.67804,26.7804,2.44217,-1.5163
1,2.67804,26.7804,2.81067,-1.643
0.483811,2.67804,26.7804,6.12834,-3.04719
1,2.67804,26.7804,3.76539,-3.34134
0.69719,2.67804,26.7804,3.8581,-3.7536
0.94158,2.67804,26.7804,7.01214,-3.9076
0.287016,2.67804,26.7804,8.87863,-7.83621
1,2.67804,26.7804,5.36119,-5.10566
1,2.67804,26.7804,3.99965,-3.23887
0.897667,2.67804,26.7804,4.66456,-3.92789
0.411796,2.67804,26.7804,5.8461,-4.53978
1,2.67804,26.7804,3.96098,-3.86772
1,2.67804,26.7804,5.04012,-3.65287
0.887712,2.67804,26.7804,4.81849,-3.81517
1,2.67804,26.7804,5.3528,-4.3034
1,2.67804,26.7804,4.26156,-3.69633
0.804959,2.67804,26.7804,4.05082,-3.88857
0.479908,2.67804,26.7804,8.42509,-4.38269
1,2.67804,26.7804,8.361,-7.80248
1,2.67804,26.7804,5.69902,-5.29444
1,2.67804,26.7804,2.29173,-1.6005
0.926043,2.67804,26.7804,2.01708,-1.87822
0.971592,2.67804,26.7804,4.7524,-1.65765
0.195522,2.67804,26.7804,5.0802,-4.01384
1,2.67804,26.7804,7.17429,-3.56986
0.396346,2.67804,26.7804,8.34636,-6.74709
1,2.67804,26.7804,9.18797,-7.38602
0.249034,2.67804,26.7804,10.1905,-10.0279
1,2.67804,26.7804,7.77779,-4.26853
0.612798,2.67804,26.7804,8.80292,-8.26475
1,2.67804,26.7804,7.27899,-4.20058
0.218399,2.67804,26.7804,3.82637,-3.65598
0.434245,2.67804,26.7804,5.29336,-4.51216
0.823849,2.67804,26.7804,5.4551,-5.18925
1,2.67804,26.7804,3.23649,-2.98056
0.982237,2.67804,26.7804,2.18205,-2.15498
1,2.67804,26.7804,1.836,-1.69405
0.965334,2.67804,26.7804,1.49221,-1.27795
0.980178,2.67804,26.7804,7.1126,-1.30646
0.143708,2.67804,26.7804,3.70185,-2.80935
1,2.67804,26.7804,3.98874,-1.68061
1,2.67804,26.7804,1.69727,-1.26373
0.943765,2.67804,26.7804,1.40764,-1.29646
1,2.67804,26.7804,1.29853,-1.29652
1,2.67804,26.7804,4.89853,-1.14463
0.367126,2.67804,26.7804,8.13212,-5.13734
0.825868,2.67804,26.7804,6.31985,-6.18442
0.359394,2.67804,26.7804,2.81311,-2.23663
0.00843222,2.67804,26.7804,5.25908,-5.16336
0.357078,2.67804,26.7804,5.33908,-5.29846
0.691727,2.67804,26.7804,5.12768,-4.4781
0.434709,2.67804,26.7804,1.58931,-1.47339
0.00778333,2.67804,26.7804,8.34743,-4.93933
0.11361,2.67804,26.7804,8.65866,-6.22475
1,2.67804,26.7804,3.07999,-2.91451
0.950488,2.67804,26.7804,4.03446,-2.94886
1,2.67804,26.7804,3.85723,-3.61682
0.878283,2.67804,26.7804,3.44693,-2.77718
0.981808,2.67804,26.7804,3.98693,-3.25221
0.740841,2.67804,26.7804,3.03217,-2.81877
0.638637,2.67804,26.7804,3.1071,-2.70162
1,2.67804,26.7804,2.9987,-2.70739
1,2.67804,26.7804,2.13204,-1.5467
1,2.67804,26.7804,4.17452,-1.18884
0.321312,2.67804,26.7804,4.91915,-4.32689
1,2.67804,26.7804,4.4892,-2.74178
1,2.67804,26.7804,3.2396,-1.61536
0.589657,2.67804,26.7804,3.35895,-3.24389
0.971172,2.67804,26.7804,4.91943,-2.87446
0.187288,2.67804,26.7804,4.81935,-4.13908
1,2.67804,26.7804,4.06513,-3.33519
0.6539,2.67804,26.7804,4.96914,-4.42443
1,2.67804,26.7804,2.73425,-2.10008
1,2.67804,26.7804,1.65336,-1.07643
0.736644,2.67804,26.7804,1.53452,-1.49068
1,2.67804,26.7804,2.19517,-1.24887
0.778085,2.67804,26.7804,4.78429,-2.17041
0.289481,2.67804,26.7804,5.16773,-4.99196
1,2.67804,26.7804,3.25971,-2.32767
1,2.67804,26.7804,2.53961,-1.66104
1,2.67804,26.7804,2.03853,-1.75545
0.986429,2.67804,26.7804,3.70509,-1.86534
0.476135,2.67804,26.7804,2.47269,-2.25582
1,2.67804,26.7804,1.52335,-1.37755
1,2.67804,26.7804,3.81899,-1.32901
0.501035,2.67804,26.7804,3.00471,-2.96051
1,2.67804,26.7804,4.0595,-2.07138
1,2.67804,26.7804,3.41866,-2.76975
0.742923,2.67804,26.7804,3.04298,-2.10944
0.806301,2.67804,26.7804,4.76899,-2.73794
1,2.67804,26.7804,3.21168,-1.19537
0.430412,2.67804,26.7804,3.2791,-3.13554
1,2.67804,26.7804,1.40137,-1.17382
0.922235,2.67804,26.7804,1.70165,-1.48126
1,2.67804,26.7804,2.66248,-1.2677
1,2.67804,26.7804,2.53524,-2.38446
1,2.67804,26.7804,2.70786,-2.22891
0.760678,2.67804,26.7804,3.50709,-2.57753
0.489766,2.67804,26.7804,3.0556,-2.67834
0.631633,2.67804,26.7804,4.23817,-2.22342
0.244854,2.67804,26.7804,4.1357,-3.6901
0.520241,2.67804,26.7804,4.46768,-4.04016
1,2.67804,26.7804,2.62667,-2.58229
1,2.67804,26.7804,2.8268,-2.01086
0.884884,2.67804,26.7804,2.97303,-2.90944
0.974548,2.67804,26.7804,2.5018,-2.00424
1,2.67804,26.7804,3.9542,-2.18747
0.463229,2.67804,26.7804,2.89706,-2.28826
1,2.67804,26.7804,2.0484,-1.31614
0.954956,2.67804,26.7804,2.01866,-1.80102
1,2.67804,26.7804,3.115,-1.5104
0.624916,2.67804,26.7804,4.59031,-3.41744
0.598382,2.67804,26.7804,4.61964,-4.33109
1,2.67804,26.7804,5.89692,-4.34608
0.611732,2.67804,26.7804,6.52626,-6.15242
0.709531,2.67804,26.7804,7.72916,-5.44251
0.0622645,2.67804,26.7804,14.4211,-9.94247
1,2.67804,26.7804,5.99818,-5.80701
1,2.67804,26.7804,4.63899,-4.39192
0.637154,2.67804,26.7804,3.60005,-3.29838
1,2.67804,26.7804,2.36848,-1.85474
0.913918,2.67804,26.7804,3.71416,-1.95439
0.700257,2.67804,26.7804,5.59404,-3.41126
1,2.67804,26.7804,2.31234,-2.11159
1,2.67804,26.7804,6.85302,-1.87087
0.780576,2.67804,26.7804,5.98953,-4.64882
1,2.67804,26.7804,4.11274,-3.30465
1,2.67804,26.7804,4.00846,-2.75631
0.826476,2.67804,26.7804,6.99475,-3.57377
0.488582,2.67804,26.7804,7.56948,-6.97189
1,2.67804,26.7804,2.73656,-1.77676
0.967112,2.67804,26.7804,3.21412,-1.95184
0.66218,2.67804,26.7804,3.42995,-2.81244
1,2.67804,26.7804,3.10905,-3.06942
0.903567,2.67804,26.7804,3.06481,-2.0776
0.687474,2.67804,26.7804,3.40294,-2.8339
1,2.67804,26.7804,3.15654,-2.32792
1,2.67804,26.7804,4.2913,-2.63644
0.841559,2.67804,26.7804,3.08502,-2.3495
0.626617,2.67804,26.7804,3.58529,-2.25454
1,2.67804,26.7804,3.70539,-3.21292
1,2.67804,26.7804,2.28447,-1.83857
0.842015,2.67804,26.7804,2.55432,-2.36951
1,2.67804,26.7804,3.19449,-2.01536
0.626876,2.67804,26.7804,3.27292,-2.40476
0.862815,2.67804,26.7804,3.44951,-3.10111
1,2.67804,26.7804,3.02658,-2.79738
1,2.67804,26.7804,4.84355,-2.64545
0.821832,2.67804,26.7804,4.13221,-3.99292
1,2.67804,26.7804,3.15648,-2.83512
0.902794,2.67804,26.7804,5.17145,-3.17978
1,2.67804,26.7804,2.15461,-2.02367
1,2.67804,26.7804,2.28629,-1.5269
0.977044,2.67804,26.7804,2.0239,-1.45557
0.837809,2.67804,26.7804,1.68347,-1.42042
0.997166,2.67804,26.7804,1.63092,-1.42738
1,2.67804,26.7804,2.84459,-1.16357
0.77561,2.67804,26.7804,3.07987,-3.02976
1,2.67804,26.7804,2.02312,-1.99574
1,2.67804,26.7804,2.1447,-1.88115
0.991258,2.67804,26.7804,3.03083,-1.88397
0.960641,2.67804,26.7804,5.75538,-3.04366
0.514753,2.67804,26.7804,4.77836,-4.4783
1,2.67804,26.7804,2.88914,-2.8144
1,2.67804,26.7804,5.28839,-2.4012
0.664104,2.67804,26.7804,4.8775,-4.57352
1,2.67804,26.7804,6.40565,-4.50057
1,2.67804,26.7804,6.86207,-6.17527
0.279829,2.67804,26.7804,4.12283,-3.82275
0.0696763,2.67804,26.7804,6.13876,-3.30689
0.0701702,2.67804,26.7804,6.73819,-5.97857
0.683733,2.67804,26.7804,4.99383,-4.52719
1,2.67804,26.7804,4.12029,-3.90532
0.405999,2.67804,26.7804,5.76159,-5.01456
1,2.67804,26.7804,6.6099,-3.94152
0.271456,2.67804,26.7804,7.95318,-7.56039
1,2.67804,26.7804,2.66915,-2.04761
0.750387,2.67804,26.7804,2.84099,-2.42753
0.772276,2.67804,26.7804,3.89385,-2.59669
1,2.67804,26.7804,3.75044,-3.0863
0.871132,2.67804,26.7804,4.67358,-2.93019
1,2.67804,26.7804,1.78321,-1.69983
1,2.67804,26.7804,1.5723,-1.45762
1,2.67804,26.7804,1.35358,-1.11009
0.933573,2.67804,26.7804,2.16908,-1.2921
0.835547,2.67804,26.7804,2.44857,-2.05638
0.89147,2.67804,26.7804,2.56122,-2.46412
1,2.67804,26.7804,4.05799,-1.97232
0.379416,2.67804,26.7804,4.85189,-4.8207
0.499787,2.67804,26.7804,4.4513,-4.11399
0.447905,2.67804,26.7804,3.82176,-3.56271
0.806407,2.67804,26.7804,4.04334,-3.46536
1,2.67804,26.7804,2.82939,-2.24359
1,2.67804,26.7804,2.16679,-1.35165
1,2.67804,26.7804,1.74149,-1.37871
0.937522,2.67804,26.7804,3.00933,-1.62501
0.94501,2.67804,26.7804,4.25128,-1.86544
1,2.67804,26.7804,3.67207,-2.13461
0.626488,2.67804,26.7804,3.71802,-3.37702
1,2.67804,26.7804,2.09151,-2.04724
1,2.67804,26.7804,1.60602,-1.60475
1,2.67804,26.7804,2.11485,-1.15566
0.752741,2.67804,26.7804,5.57558,-2.14252
1,2.67804,26.7804,4.10819,-3.72684
0.740348,2.67804,26.7804,4.89179,-3.92342
1,2.67804,26.7804,4.64827,-3.3858
1,2.67804,26.7804,2.40789,-1.07895
0.636028,2.67804,26.7804,3.44929,-2.53467
1,2.67804,26.7804,5.91435,-1.74956
1,2.67804,26.7804,5.1439,-4.09422
1,2.67804,26.7804,6.1652,-4.07089
0.171137,2.67804,26.7804,6.2582,-5.92534
1,2.67804,26.7804,3.15909,-2.92427
0.606421,2.67804,26.7804,3.01271,-2.32459
0.202682,2.67804,26.7804,4.35768,-4.24591
1,2.67804,26.7804,3.98915,-3.67
0.945455,2.67804,26.7804,3.40239,-3.04184
1,2.67804,26.7804,2.48935,-1.65398
1,2.67804,26.7804,1.39595,-1.35264
1,2.67804,26.7804,1.32334,-1.24814
0.98423,2.67804,26.7804,2.27485,-1.28657
0.727295,2.67804,26.7804,5.59883,-2.25737
0.378387,2.67804,26.7804,7.18978,-6.10022
1,2.67804,26.7804,3.52896,-2.89311
1,2.67804,26.7804,7.3993,-2.5817
1,2.67804,26.7804,5.07286,-4.96116
1,2.67804,26.7804,1.59581,-1.09402
0.80885,2.67804,26.7804,2.09103,-1.63239
0.911213,2.67804,26.7804,3.01327,-2.15487
1,2.67804,26.7804,1.49861,-1.0606
0.786744,2.67804,26.7804,1.79605,-1.5247
0.989992,2.67804,26.7804,4.9195,-1.39937
0.324993,2.67804,26.7804,5.58972,-4.39863
1,2.67804,26.7804,1.61506,-1.30041
0.863815,2.67804,26.7804,1.99539,-1.7453
0.894971,2.67804,26.7804,3.20635,-1.5567
0.711993,2.67804,26.7804,4.85827,-3.15743
0.797302,2.67804,26.7804,5.14543,-5.06142
1,2.67804,26.7804,1.70979,-1.28202
0.904087,2.67804,26.7804,1.92047,-1.79562
0.91109,2.67804,26.7804,2.41998,-1.55115
0.833222,2.67804,26.7804,2.51746,-1.76804
1,2.67804,26.7804,2.80974,-1.40365
0.50058,2.67804,26.7804,3.85169,-2.6917
1,2.67804,26.7804,2.58775,-1.93555
1,2.67804,26.7804,1.76691,-1.47173
1,2.67804,26.7804,3.43327,-1.22066
0.943321,2.67804,26.7804,2.79933,-1.76537
1,2.67804,26.7804,2.16404,-1.93495
0.955858,2.67804,26.7804,2.67563,-1.90733
0.997923,2.67804,26.7804,3.21973,-1.96631
0.7526,2.67804,26.7804,6.2003,-3.03712
1,2.67804,26.7804,6.62976,-5.70769
1,2.67804,26.7804,5.56845,-5.17019
0.170938,2.67804,26.7804,4.16078,-3.81962
0.200762,2.67804,26.7804,5.36672,-3.44143
0.0874121,2.67804,26.7804,4.60886,-3.85734
0.985387,2.67804,26.7804,6.59637,-4.22947
0.611226,2.67804,26.7804,5.41187,-4.59835
1,2.67804,26.7804,3.35565,-2.29115
0.575413,2.67804,26.7804,3.47451,-2.14277
1,2.67804,26.7804,3.84456,-3.04682
0.789805,2.67804,26.7804,3.78088,-1.97551
